1000 100000
30	303	4
564	722	46
814	813	17
178	296	-11
939	221	31
96	332	42
849	362	29
371	914	35
595	347	9
991	12	9
424	229	21
877	422	-8
766	562	33
11	287	-1
309	57	-3
387	449	49
666	960	42
713	699	47
534	444	-6
952	672	2
263	527	13
844	435	17
629	555	-6
768	482	48
14	547	40
612	68	10
772	250	-18
838	122	10
924	628	-6
570	261	-13
514	430	45
703	600	45
33	562	9
491	884	15
679	234	17
46	923	-1
307	812	50
763	690	-18
960	674	-15
548	71	-20
73	114	16
655	348	-2
272	961	14
519	985	-13
106	329	30
863	791	-16
578	659	5
934	156	42
380	575	-14
733	204	44
605	608	8
883	27	8
96	701	13
322	660	21
107	603	40
605	657	26
197	12	38
863	35	-8
706	827	-9
513	712	40
643	279	13
403	233	-20
449	118	25
696	690	3
792	324	-9
219	329	-19
783	170	13
596	190	34
882	93	30
475	364	10
775	462	36
895	474	27
984	413	-6
58	692	50
654	579	3
333	414	49
51	893	16
835	176	-4
421	987	15
598	979	-6
351	149	-13
347	388	31
877	135	30
510	9	25
422	608	14
220	834	43
561	238	13
312	161	29
878	667	8
382	251	-11
174	696	-11
60	947	42
622	537	7
255	649	46
256	143	48
507	230	30
863	114	-17
375	176	26
656	482	9
380	570	30
463	967	23
940	761	19
573	148	28
239	207	27
611	45	45
712	160	33
726	336	27
801	723	21
605	440	-2
468	409	13
43	973	46
753	567	-3
675	371	9
855	766	17
40	181	-8
388	786	15
564	689	48
571	466	-17
795	386	13
793	223	-10
64	349	-13
853	671	-14
633	545	-2
817	222	14
904	545	39
721	458	45
385	701	49
196	431	32
765	490	-11
961	547	3
902	619	7
221	541	30
973	551	-1
814	800	13
654	997	15
766	957	11
363	635	10
995	942	5
705	946	6
469	767	45
762	617	21
578	139	12
265	555	48
526	650	5
472	10	18
155	221	26
470	415	50
567	840	26
802	32	25
281	451	45
377	348	39
948	229	30
43	93	-5
425	199	50
409	171	-2
170	79	-9
462	658	-1
836	806	19
747	847	33
654	210	-16
532	252	-18
371	332	20
887	516	38
439	496	2
867	796	36
493	320	47
651	572	-20
885	50	41
783	581	-15
451	898	46
542	663	38
719	374	5
640	4	7
732	106	-10
801	332	6
284	273	34
505	852	-17
228	764	28
818	130	27
337	114	-15
245	995	26
201	35	-20
504	234	27
315	514	-18
572	615	39
809	1000	38
610	631	27
199	224	41
726	541	0
56	562	37
573	619	-5
622	76	44
290	861	0
217	879	-13
362	516	25
670	266	19
235	703	1
201	410	26
326	173	-16
25	156	9
123	105	37
269	296	-17
718	296	9
522	708	45
526	311	48
813	742	19
919	104	-9
955	789	32
415	111	8
629	268	0
123	366	26
436	292	40
151	13	20
205	755	-3
167	587	30
41	884	44
680	91	4
879	569	39
571	703	42
175	518	46
115	769	46
886	263	31
706	555	44
965	105	47
530	998	-2
467	570	19
372	681	-9
574	193	16
438	76	18
758	997	15
593	402	-14
520	994	18
337	957	15
166	641	44
270	827	37
772	232	-17
671	124	7
305	854	32
319	443	24
623	92	12
373	274	46
948	89	-12
692	547	-8
213	140	32
926	740	-19
621	426	32
309	872	28
180	689	11
694	379	-12
450	798	27
300	240	16
492	80	24
658	847	50
734	168	-6
34	857	22
165	426	5
509	380	2
270	332	26
775	101	-18
305	712	42
548	461	20
17	613	35
185	208	-20
186	3	20
753	666	19
175	194	40
798	985	20
174	960	25
930	104	32
353	218	33
316	994	48
684	48	34
43	532	17
882	767	29
339	688	3
67	843	-15
846	288	20
511	402	43
826	737	-14
864	140	33
606	252	44
86	820	39
397	800	-15
843	888	34
853	573	-20
784	139	-16
373	760	38
561	279	13
1000	323	16
848	260	40
876	185	50
134	808	24
33	477	42
209	972	-14
631	959	33
918	100	44
447	448	46
979	720	42
909	153	41
879	378	-8
872	349	17
940	451	-14
377	502	18
652	631	5
646	390	24
633	620	3
510	392	-9
223	390	37
627	564	50
384	955	-5
933	722	21
33	478	15
772	94	34
875	575	37
605	668	37
591	581	42
621	512	17
371	72	42
393	18	22
922	905	-14
633	115	42
451	169	45
793	339	35
346	750	44
272	410	3
262	958	-12
319	269	7
994	532	24
271	402	-11
162	755	9
376	385	28
574	903	33
802	365	50
19	817	24
217	742	50
935	132	37
811	523	9
870	643	47
402	467	31
995	382	16
376	41	39
387	47	18
198	742	14
775	176	3
606	822	-15
22	367	6
553	450	-20
675	737	8
40	407	-16
828	984	17
783	109	27
818	87	19
513	280	8
704	78	2
460	720	15
881	475	14
709	759	39
422	289	4
89	516	0
599	487	50
838	728	28
915	825	30
873	480	-3
34	216	31
841	628	7
393	630	4
410	503	33
745	761	35
797	144	49
278	55	1
168	57	-3
905	551	10
351	984	-14
859	568	44
522	524	43
839	154	49
285	377	22
350	633	6
80	12	-4
367	908	-6
290	206	-11
321	388	33
270	861	19
657	929	-7
977	184	40
63	913	5
623	523	21
285	409	-17
534	912	12
338	87	15
281	36	24
218	575	29
20	722	37
586	473	-16
652	238	25
47	89	18
263	571	-2
825	426	26
255	416	27
686	803	24
605	830	11
772	413	32
931	267	21
510	284	37
954	997	-1
799	127	3
139	767	5
567	737	-14
901	259	27
525	697	13
682	323	-20
522	12	16
836	664	17
262	357	6
387	316	3
439	27	3
129	466	8
627	901	-18
352	976	19
493	985	8
251	959	13
450	231	-6
86	447	11
594	36	25
388	346	46
333	978	1
133	93	49
180	547	43
110	994	40
824	903	29
604	456	-11
788	631	6
496	31	-18
695	13	6
473	820	47
365	555	18
863	688	18
941	696	22
360	868	36
740	761	2
615	536	21
439	267	32
947	579	16
84	857	-20
67	349	16
161	991	18
948	630	-20
825	740	22
391	416	6
694	687	39
30	610	27
369	316	9
298	484	44
151	737	49
75	560	-12
303	417	22
21	884	49
918	599	23
849	149	3
22	935	-1
15	227	43
997	232	3
900	259	41
882	108	4
402	31	44
885	65	-17
656	831	-5
867	690	23
89	813	30
423	975	27
51	491	22
473	724	1
740	100	20
780	257	1
99	311	31
150	375	3
656	227	-20
71	714	-14
935	486	18
886	954	49
86	258	33
949	250	6
670	213	1
25	616	-5
285	589	22
930	143	-12
890	726	27
445	246	50
265	810	39
358	275	4
345	889	12
513	254	-19
1000	377	16
713	942	33
819	411	-14
368	72	43
510	829	29
308	500	50
299	806	28
252	617	-18
801	335	38
773	375	43
939	592	15
768	603	9
429	303	28
240	112	30
203	40	9
735	334	10
757	239	34
104	277	-2
476	868	6
892	206	48
919	769	-19
863	91	4
780	563	32
690	487	6
984	854	12
741	27	48
476	414	34
165	458	25
217	316	15
611	833	43
510	42	21
22	283	17
373	231	-16
781	315	26
494	370	12
692	382	45
908	65	-19
148	310	21
586	177	23
429	881	45
397	52	45
872	864	-7
580	937	33
396	232	46
802	229	41
895	428	29
697	260	-13
675	412	15
999	760	34
145	752	-3
444	567	4
280	983	-15
837	765	35
347	286	17
611	924	39
528	68	-1
841	341	32
963	207	29
381	33	11
793	995	-3
550	814	8
844	774	-15
667	677	24
581	768	11
483	310	12
526	144	24
905	588	47
466	843	41
340	157	12
973	619	-14
212	879	-18
997	417	49
151	464	36
594	664	-16
908	631	18
473	275	21
391	849	-10
415	514	30
25	660	-11
321	78	11
376	792	23
175	78	31
376	227	36
765	483	50
509	368	41
783	436	-1
129	765	12
562	76	44
366	659	-3
406	573	9
894	710	38
851	208	38
910	688	-12
446	160	-11
49	41	-12
231	737	30
410	441	4
145	738	-17
26	145	42
669	9	-13
385	17	20
542	198	-6
874	289	-1
344	830	23
37	964	31
921	767	50
247	78	-8
106	694	32
272	689	4
283	636	50
378	206	30
512	856	8
113	828	-6
2	295	19
618	641	48
302	485	41
501	9	42
133	893	6
751	243	7
905	446	16
965	603	-16
167	766	4
96	733	-17
49	986	19
984	546	-18
797	947	19
130	83	18
485	808	0
59	568	-17
70	697	30
945	578	30
273	304	3
90	985	26
715	244	6
220	16	7
86	674	25
300	365	24
253	266	-16
486	194	39
273	128	23
939	232	-16
919	153	12
376	503	-1
746	866	48
926	913	-12
941	29	29
740	416	11
687	228	28
42	416	49
738	4	46
595	188	34
331	632	-1
831	514	0
851	962	-12
525	752	29
219	509	39
514	778	33
807	71	43
47	53	1
30	535	4
283	562	33
520	711	45
919	427	-9
402	579	-8
948	140	27
48	506	10
766	372	50
246	324	-18
639	961	33
567	481	12
59	10	36
332	229	-19
365	98	50
149	456	17
644	348	-11
327	485	2
899	731	-8
828	997	47
568	310	-16
537	27	-3
611	80	-1
239	6	-11
46	325	-8
436	731	41
939	737	-14
41	833	19
253	636	22
635	608	20
155	498	12
891	188	37
867	880	30
704	575	4
351	21	11
568	789	29
917	743	23
505	685	48
591	329	-17
331	10	3
665	98	47
236	84	48
899	282	32
59	261	15
620	296	-7
97	70	46
262	171	-11
623	901	22
848	275	-2
614	664	7
454	439	-2
491	707	-16
96	140	27
836	388	47
459	166	50
14	500	-5
67	914	11
149	503	12
977	844	36
282	847	-17
938	988	36
924	435	42
846	946	9
339	772	27
425	198	14
361	941	-1
580	148	13
410	484	20
970	335	32
201	925	23
460	548	23
818	733	27
320	515	8
377	946	5
801	896	5
153	636	39
297	441	-11
156	4	13
534	818	14
856	800	41
305	568	-20
655	636	45
167	706	0
705	786	14
265	221	-16
851	621	-9
916	440	13
706	28	-13
830	822	5
814	52	-17
454	286	29
173	229	14
736	197	-17
352	443	-12
192	262	-9
895	942	0
175	50	-6
847	414	4
373	522	-5
904	146	-8
321	220	33
94	441	22
566	267	-16
812	295	25
924	359	-16
805	612	-13
604	16	23
890	891	49
928	874	1
564	428	-20
67	175	44
239	644	38
563	687	34
554	912	16
228	83	8
664	485	-12
574	261	14
369	822	45
494	182	35
732	754	6
510	451	-13
685	335	4
732	99	21
166	83	31
906	29	13
247	154	48
306	660	21
489	395	6
429	431	7
278	222	-1
747	842	42
780	708	-12
168	416	28
30	524	13
511	721	31
709	687	-3
351	342	21
733	565	13
178	76	-1
404	743	-1
561	885	-5
628	897	46
43	272	20
920	75	-8
605	799	42
542	163	14
26	211	-5
825	269	16
957	815	-7
38	62	15
477	812	-6
746	717	28
479	277	-5
282	120	5
38	153	2
505	15	23
883	845	46
966	671	5
509	569	22
590	232	35
351	198	43
321	300	31
600	681	11
628	28	12
984	141	36
92	364	30
625	823	36
598	701	36
400	242	19
253	790	8
388	795	6
875	131	3
209	293	19
347	160	10
424	98	9
24	85	47
135	154	35
67	901	-9
459	557	23
949	405	29
937	252	7
679	13	46
790	46	10
892	191	-19
89	336	11
661	813	4
614	264	34
130	310	-1
710	121	-5
186	499	45
462	823	19
149	218	-19
174	902	10
146	987	6
478	647	19
867	725	9
860	206	-8
81	868	44
797	503	-8
663	942	-12
318	663	21
519	953	7
907	275	-18
412	296	25
650	964	24
464	894	13
495	242	-5
860	666	34
850	547	30
957	584	13
596	823	-13
818	835	-8
595	750	12
219	604	22
351	528	48
817	923	24
898	840	26
941	39	15
904	703	19
222	469	-6
585	767	-20
332	366	44
248	57	17
281	777	39
557	494	3
511	635	27
630	749	0
61	495	50
444	159	24
343	681	45
611	949	-17
371	65	7
396	968	11
45	430	17
20	490	-7
650	31	27
819	12	-2
235	408	38
765	335	10
704	179	18
793	73	41
862	329	34
671	937	-9
138	16	19
291	184	6
340	447	27
715	490	42
804	975	-7
662	251	6
877	35	0
794	892	46
38	430	43
599	50	17
136	240	10
869	87	-16
464	960	-20
161	173	-5
593	289	12
664	560	1
522	462	16
131	705	38
223	464	34
262	989	25
683	720	45
928	1000	23
113	279	-15
662	912	-11
186	52	17
219	790	34
262	552	16
845	1000	3
634	201	21
918	159	44
155	76	17
334	115	4
290	349	-8
839	542	-17
439	291	16
490	608	25
758	447	-2
512	826	41
471	144	30
780	446	0
208	251	5
987	423	48
611	616	-18
995	778	28
215	740	28
96	867	12
305	48	40
851	212	30
104	124	-8
534	540	16
775	679	0
515	221	41
587	62	26
64	831	-17
450	622	47
907	12	40
554	848	-12
852	97	47
545	921	17
868	325	39
596	907	44
489	485	6
662	398	23
57	126	4
891	639	6
634	207	17
482	820	-6
454	964	-11
736	525	32
6	827	20
984	269	24
773	810	32
711	950	43
581	540	49
373	528	-2
510	104	16
325	840	44
680	200	35
868	288	-3
375	173	30
460	984	-5
748	506	-15
49	442	26
614	183	22
293	641	25
634	404	-14
63	732	44
924	617	26
82	483	-13
531	446	4
245	755	9
602	506	3
708	296	8
550	180	6
500	221	3
874	99	26
932	589	25
580	761	48
328	101	49
282	721	28
648	98	39
30	395	45
434	429	41
992	776	15
522	109	14
907	176	-15
411	544	0
221	80	-5
81	795	36
876	788	-14
301	297	1
370	139	4
472	607	29
996	342	-9
156	140	-12
837	625	0
8	14	-15
890	965	1
890	996	9
694	615	32
457	62	41
127	79	15
49	884	36
964	12	42
691	600	5
673	232	9
63	425	14
828	410	16
633	696	-17
167	937	18
451	120	20
113	187	-11
449	678	-5
730	617	1
704	974	33
909	574	8
125	112	43
920	554	44
623	737	-15
739	959	41
860	906	32
809	361	39
881	950	6
869	233	8
317	79	7
831	97	38
872	168	1
604	960	18
438	160	29
169	103	29
815	179	-8
5	555	-18
870	187	-6
130	724	1
476	951	3
882	452	-18
300	529	27
812	410	12
326	865	45
487	481	25
568	39	-10
212	556	19
212	228	38
316	764	1
391	111	-7
368	978	28
831	407	-14
223	191	0
368	489	26
403	316	32
753	457	35
619	124	1
457	334	28
922	603	-14
621	85	15
127	91	19
679	112	17
462	759	2
571	143	30
283	892	35
110	474	-2
109	833	28
606	814	24
701	337	-6
867	453	-3
758	978	11
933	432	20
723	804	3
708	132	27
801	521	48
705	160	35
51	920	14
726	417	-14
571	514	16
64	612	-4
492	442	3
391	86	7
351	482	34
719	927	18
984	240	14
235	678	21
549	823	-1
669	120	6
887	866	45
909	687	48
339	344	25
862	354	0
265	506	-14
655	278	24
601	490	33
388	369	-17
439	762	-8
535	116	30
843	121	39
784	674	28
890	299	20
671	684	-3
993	560	26
830	551	-16
420	840	-12
292	774	8
576	827	30
77	490	45
986	603	13
865	295	4
479	289	2
548	97	-1
96	518	47
804	266	-15
560	200	-18
896	551	-18
388	269	-18
859	990	20
595	818	5
136	488	21
692	922	24
926	748	27
666	988	18
16	189	34
611	807	2
357	790	28
646	712	25
49	278	42
419	465	1
586	542	44
539	537	-2
159	143	44
866	619	37
536	648	42
212	397	-13
393	672	18
751	555	36
782	560	8
970	618	3
63	156	41
834	206	24
166	625	-15
879	145	29
338	153	45
119	854	5
415	441	14
967	610	17
869	399	22
665	301	5
427	558	49
704	499	33
51	603	32
325	275	46
11	922	30
600	961	25
253	342	17
364	124	18
389	979	26
597	638	39
416	556	-20
357	169	33
103	54	6
628	664	34
802	341	17
17	986	35
736	769	-7
949	441	-5
90	630	44
813	103	40
329	274	21
236	165	13
143	117	6
940	86	33
214	589	6
224	808	-5
400	904	-16
271	476	-5
243	934	12
424	712	48
709	478	10
242	603	49
1	901	47
606	331	17
816	837	-17
798	468	43
137	710	6
827	714	-16
599	762	-16
355	222	19
740	786	39
388	975	33
855	306	7
13	637	6
415	131	41
285	828	3
163	432	17
801	541	16
32	484	30
956	52	-5
443	174	-1
282	980	-7
8	615	17
297	616	10
368	529	23
718	999	10
898	991	6
350	570	49
680	608	36
926	603	-13
58	177	31
715	572	-13
117	749	-11
932	567	-9
732	338	43
359	901	44
655	878	45
278	693	46
839	234	47
58	451	-3
43	635	48
787	414	14
34	750	8
457	826	21
330	82	-10
967	908	33
590	721	-7
355	168	-17
475	866	45
844	685	15
804	446	-3
654	276	49
655	173	25
640	735	-9
351	85	-5
151	722	-14
917	110	33
993	650	44
647	259	10
537	487	6
861	630	-12
285	678	15
595	281	27
935	792	34
374	742	49
618	776	-17
751	342	11
306	648	50
871	539	10
219	558	22
643	754	33
49	578	12
578	482	6
209	244	13
996	982	4
454	161	17
333	587	-1
356	828	-6
418	446	34
870	112	22
690	487	-2
772	126	40
380	295	8
459	98	40
837	423	26
209	129	-8
816	87	38
111	720	-15
899	163	26
970	765	24
542	738	48
787	296	4
256	25	19
969	925	-15
738	943	5
628	770	-7
890	446	22
490	630	36
327	609	18
305	315	48
170	99	-2
69	760	17
798	756	26
567	730	19
273	502	34
196	449	-13
572	743	25
634	666	33
427	923	34
320	717	9
415	932	48
816	331	42
916	894	-5
164	979	0
528	445	0
492	31	1
825	323	-14
631	811	2
901	423	31
626	244	21
155	41	1
352	210	-18
90	892	45
931	923	41
182	288	50
947	424	21
267	521	46
599	737	13
605	771	-13
935	600	-15
922	116	14
194	742	9
853	103	47
457	101	6
561	619	22
359	17	45
81	15	3
198	616	15
263	309	-1
114	299	27
713	490	-1
218	516	46
545	489	44
131	296	-5
150	506	13
459	382	6
380	943	-14
354	337	2
597	271	18
997	197	-11
183	453	-4
505	298	15
423	189	11
133	300	-1
273	720	39
545	567	18
683	498	29
781	446	15
773	939	38
214	123	30
249	484	7
652	92	-8
396	101	-5
912	121	-19
110	456	49
710	83	-17
567	508	-9
227	176	38
133	381	47
867	50	28
754	320	10
146	794	-10
282	521	25
107	587	18
977	838	6
387	683	-17
986	95	6
15	606	21
219	685	-11
136	700	-4
999	153	40
14	32	27
740	741	-4
53	390	-18
258	160	32
848	87	42
402	668	18
564	394	42
823	730	23
665	997	3
978	456	41
596	729	22
817	750	6
530	536	50
415	4	2
668	502	11
928	532	2
524	785	-15
809	954	-13
63	981	1
133	804	28
113	941	10
663	942	18
442	562	38
280	318	-11
863	446	3
369	964	4
716	156	-20
733	66	-4
183	923	17
106	567	5
917	531	-13
745	209	-15
930	599	-10
59	913	-11
735	455	46
801	619	-8
775	644	32
365	535	-15
878	770	40
845	914	44
899	729	-13
968	412	48
41	688	0
203	462	-4
726	138	27
447	343	-17
61	966	27
780	18	-15
935	1	20
444	838	5
908	694	-20
885	616	36
670	536	17
565	720	25
951	632	4
346	600	-7
501	542	3
246	344	29
770	823	39
495	366	3
23	130	-16
128	296	20
655	146	-11
399	247	49
709	379	48
894	116	49
174	834	29
658	349	42
422	789	5
713	164	13
403	167	21
718	123	30
343	304	-13
227	109	-19
155	669	-19
953	481	26
25	971	4
235	927	47
940	850	43
862	563	49
557	780	-20
989	119	43
899	666	7
934	846	33
653	942	0
401	15	44
321	687	26
868	204	-13
701	939	-17
675	630	35
284	489	35
656	333	-2
236	897	-4
812	922	-2
928	371	-15
648	362	-13
463	6	7
208	761	-2
443	711	35
385	1	-3
382	518	-2
613	299	20
245	495	43
548	587	45
708	748	28
377	458	32
769	650	-18
781	139	38
410	140	-3
656	796	39
376	71	45
187	374	33
966	546	-18
993	568	41
429	539	13
686	344	38
61	462	6
753	504	-2
601	265	0
710	104	-7
33	88	32
809	340	40
876	130	20
936	398	38
315	24	-1
977	483	39
940	193	41
444	312	2
315	815	12
330	394	-7
510	374	-9
151	552	2
427	584	24
896	138	-13
964	379	49
30	100	-11
224	482	37
983	72	23
34	492	28
306	258	27
510	932	-18
996	721	26
49	608	22
107	672	15
278	901	-15
845	984	10
513	820	27
839	846	20
911	954	33
569	580	9
780	637	37
515	587	-15
334	865	30
601	665	2
60	992	22
331	115	-6
67	207	23
550	310	7
605	884	17
265	304	12
679	767	-17
476	535	20
972	234	2
773	279	10
455	461	21
386	562	50
765	244	9
647	283	36
99	126	24
424	394	50
178	50	-14
573	990	40
847	104	-11
577	592	37
745	112	-4
410	559	-10
411	180	37
861	248	23
664	849	-9
372	942	-6
46	562	-8
867	12	-10
15	204	4
315	988	20
652	274	18
933	730	24
495	667	-4
486	89	12
607	921	5
893	194	20
647	116	7
412	743	7
122	266	-14
106	87	25
467	632	15
756	54	-18
410	857	30
709	856	37
263	134	47
905	153	-8
221	551	18
790	144	14
706	514	-2
391	68	22
26	287	13
113	372	44
402	516	40
399	138	-6
676	414	-17
723	235	-6
618	1000	49
925	366	44
841	149	-11
387	920	-11
144	969	-1
643	146	36
313	151	17
158	374	36
867	333	-10
673	299	14
314	205	16
984	491	-19
739	199	46
396	790	40
442	951	28
488	424	28
867	674	44
856	268	10
113	917	11
478	635	7
335	414	30
192	634	8
597	146	1
24	173	10
413	171	43
883	641	-2
187	645	-11
768	546	48
186	149	48
882	407	35
37	927	11
966	375	9
330	382	37
49	580	14
782	32	-11
427	469	-9
186	937	1
711	405	45
967	468	26
754	45	42
141	979	26
861	623	15
144	410	-7
930	14	-1
546	226	-18
863	552	5
185	248	-20
580	784	-11
564	139	35
704	226	50
208	246	26
359	346	33
750	141	46
114	487	-9
531	174	-11
18	171	-18
801	254	17
663	815	36
655	674	17
831	600	-11
151	975	-14
704	368	26
838	189	43
297	269	47
253	389	5
131	785	11
495	169	24
570	27	-20
478	706	-2
479	305	26
973	182	35
614	726	10
795	177	-10
867	66	37
345	507	23
201	41	-14
836	942	1
213	366	46
421	958	6
659	760	-3
844	438	46
375	489	-20
688	458	-3
133	458	30
271	833	17
14	871	-13
629	589	4
62	700	1
115	348	29
282	666	-15
463	117	1
887	323	-7
670	456	8
106	288	21
688	767	46
201	471	7
20	848	13
557	6	-3
782	918	24
553	813	-9
363	448	24
816	551	36
306	299	45
401	974	1
610	755	-9
809	799	4
791	252	37
909	824	18
123	508	-1
396	100	8
67	101	37
424	269	0
598	153	12
540	603	9
849	835	42
941	139	-17
268	344	38
621	128	32
145	153	-1
91	112	44
475	516	19
272	160	13
848	857	10
308	432	31
60	658	20
391	451	13
154	805	12
200	153	-16
585	12	23
573	474	40
796	448	47
108	590	17
620	631	50
172	950	-7
26	257	-3
539	725	11
419	3	5
705	114	46
388	402	47
33	999	-15
589	279	17
284	261	24
376	1	-15
492	989	33
451	57	26
151	25	24
869	763	47
714	616	40
202	316	-8
135	250	19
404	714	27
711	226	49
781	817	-11
143	820	9
201	422	-9
956	815	-12
863	285	14
379	484	45
804	54	47
797	571	44
905	409	-14
256	204	-11
932	613	35
879	440	38
637	128	-2
979	229	-12
462	412	12
837	317	20
561	72	20
916	685	3
521	482	18
727	580	32
976	412	-4
848	410	31
202	348	20
154	778	26
995	428	-7
51	356	46
579	152	10
732	170	22
934	221	29
915	798	44
593	94	2
135	622	-20
841	586	1
667	807	46
805	29	-9
192	822	46
355	168	13
680	221	-16
351	688	44
131	609	37
505	984	45
663	558	13
739	461	-9
809	259	40
890	303	-15
595	103	48
650	760	12
102	722	-12
772	213	-9
768	939	11
353	521	-8
888	555	43
746	666	-11
705	531	-1
603	76	-9
520	193	-11
860	902	41
253	705	-12
342	128	49
447	811	-6
844	332	8
350	931	-14
761	213	-1
450	251	-19
862	480	30
312	297	28
883	954	-19
634	821	35
475	68	5
115	953	48
331	954	5
240	974	28
661	720	3
46	303	2
403	159	-18
382	188	43
785	551	6
196	826	33
727	131	-16
821	457	-11
793	860	7
549	484	32
721	349	-17
966	246	22
486	80	-6
634	665	42
510	383	24
154	35	6
169	503	7
859	153	20
983	613	-9
435	66	39
816	251	-12
188	485	34
324	689	21
809	904	23
503	555	-1
970	480	-5
452	742	-16
627	139	50
415	465	43
42	154	45
471	622	13
938	4	33
463	539	8
373	674	21
591	609	16
651	96	14
107	114	-15
388	565	13
74	636	13
825	796	-20
986	117	5
732	34	-19
470	961	27
522	333	18
30	365	-9
797	904	13
817	799	2
421	177	39
421	551	4
452	691	-10
100	729	33
455	99	14
578	317	0
937	729	22
904	38	-9
890	864	12
817	515	27
666	84	0
928	643	26
345	954	-16
716	891	15
26	84	30
896	887	-11
197	173	-12
729	105	-10
167	332	-5
308	599	12
449	281	-3
363	994	17
645	889	8
910	776	41
804	575	47
519	74	41
703	535	26
329	720	38
203	168	-12
33	497	-18
955	259	12
671	755	46
969	971	0
196	263	35
566	971	-1
278	944	44
836	334	-20
969	16	8
164	180	29
605	490	37
411	592	-13
568	956	-10
418	665	-7
734	892	4
854	514	50
354	234	43
290	420	50
968	227	15
122	712	-11
223	146	0
804	302	-6
285	397	41
47	140	2
238	374	29
925	99	35
168	171	28
597	422	-6
133	804	37
904	309	24
876	304	6
86	813	-8
533	527	47
614	693	50
24	251	37
972	531	-1
930	715	17
593	418	7
326	254	42
11	238	50
315	288	-5
239	498	17
615	220	15
486	948	14
854	251	6
785	988	-20
265	874	-14
435	5	-16
763	724	18
601	966	50
873	44	35
294	86	34
747	76	29
970	156	3
809	505	16
298	710	1
294	999	-3
522	359	12
137	398	30
790	666	36
977	50	-10
830	979	47
280	659	11
591	276	28
433	962	36
318	197	49
878	903	12
947	228	-13
904	271	19
216	468	28
433	961	24
403	100	-12
55	390	-11
614	519	-7
911	474	-9
586	176	9
300	225	-17
444	805	-7
945	551	-1
684	532	-12
314	348	35
621	789	-18
434	122	-12
402	306	37
598	867	35
830	50	11
835	764	11
316	127	16
102	99	3
202	519	27
924	896	42
372	95	-16
877	522	-3
977	18	-8
363	903	27
971	259	14
334	921	32
831	425	-18
265	108	49
948	317	21
256	54	37
736	90	44
249	47	3
499	579	-7
966	563	20
429	864	-2
570	990	-17
280	118	-6
643	692	-1
459	364	36
14	394	15
108	843	33
881	813	2
542	348	42
884	999	18
525	566	-19
532	587	2
804	810	12
545	80	-5
500	617	-3
169	36	10
586	307	45
307	285	24
962	240	-18
711	635	-9
962	694	-18
445	108	-5
366	880	15
117	417	47
434	18	-6
227	681	4
23	392	33
262	257	41
588	324	30
676	911	-10
415	109	33
68	565	-2
597	22	32
838	643	-12
351	30	44
436	986	16
85	710	43
586	472	-12
159	210	22
534	824	46
909	397	-6
123	252	20
831	789	50
620	867	23
498	440	27
852	127	-20
136	56	13
90	822	22
933	535	-7
910	46	-1
61	433	12
385	881	-8
438	229	13
107	712	27
237	473	36
66	114	50
878	565	7
540	114	-5
312	377	11
628	413	-14
601	358	47
415	959	47
642	409	44
331	761	17
819	768	21
71	481	-15
155	770	28
944	954	-1
993	54	12
626	818	26
381	654	42
736	24	-7
272	997	32
699	630	25
338	747	44
133	668	-11
414	960	-16
510	200	46
708	906	4
61	596	15
578	546	38
373	664	43
195	332	-6
497	542	-18
639	364	35
704	776	45
243	743	50
757	13	33
293	814	41
408	378	28
818	996	-19
461	413	-17
620	623	20
35	555	-18
683	638	39
909	23	41
676	450	-18
6	259	11
92	298	-14
388	949	-12
86	103	32
313	257	23
400	556	10
492	971	-7
567	748	42
890	602	10
154	985	50
544	669	27
186	961	3
354	937	-10
610	703	37
990	506	39
201	875	-8
216	991	14
687	842	46
449	894	-7
606	368	43
550	14	0
656	487	22
827	833	50
408	894	29
321	831	20
201	905	10
471	266	18
8	281	30
549	494	17
675	682	32
202	760	42
839	937	40
652	660	-12
147	229	11
235	547	36
900	169	4
945	643	-20
72	370	-14
165	487	21
685	1	-7
155	422	-13
525	804	27
258	398	36
246	953	-15
38	25	15
474	114	-12
150	244	-4
526	532	-6
750	698	0
942	849	35
385	412	35
175	164	4
894	674	-8
478	850	-18
511	896	4
809	143	30
815	176	1
620	599	-10
327	342	1
511	935	11
473	69	19
519	190	10
931	556	42
825	849	22
549	88	-13
869	23	36
797	736	1
898	435	-8
628	421	-20
701	412	29
757	907	4
462	722	-19
528	254	-11
353	382	10
945	95	-9
568	866	23
248	832	10
511	416	4
26	734	-10
679	378	40
755	437	-9
253	439	47
113	994	30
942	541	12
155	516	10
612	379	-4
745	987	-12
594	546	-7
914	377	9
147	805	15
104	555	41
360	794	40
872	703	41
682	778	-4
565	296	12
350	214	-12
732	426	12
593	25	28
352	157	-14
591	867	36
905	674	-13
292	469	-7
162	420	46
403	667	44
263	421	3
915	139	2
483	389	46
685	364	-17
921	943	-16
519	28	21
534	159	-13
809	662	14
573	426	15
931	942	-5
139	31	-17
418	251	-9
427	587	-6
792	101	0
653	521	22
671	156	23
557	767	50
136	607	44
983	383	1
495	329	-17
925	36	22
655	825	43
685	27	39
204	481	41
60	831	2
372	126	23
716	236	34
926	965	-16
433	494	26
576	638	-4
679	182	7
492	102	1
675	854	12
23	28	33
101	562	-6
35	296	30
247	606	-20
315	530	14
327	609	0
858	728	44
782	628	8
78	500	34
819	552	27
966	122	7
920	850	-11
391	884	24
